ESTU,N_CUEST,PROVINCIA,REGION,HABITAT,EDAD_F,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10_A,P10_B,P11,P12_1,P12_2,P12_3,P12_4,P12_5,P13,P14,P15,P16,P17,P18,P19,P20_A,P20_B,P21_1,P21_2,P21_3,P21_4,P21_5,P21_6,P21_7,P22,P23,P24_1,P24_2,P25,P26_A,P26_B,P26_CC01,P26_CC02,P26_CC03,P26_CC04,P26_CC05,P26_CC06,P26_CC07,P26_CC97,P26_CC98,P26_CC99,P26_DC01,P26_DC02,P26_DC97,P26_DC98,P26_DC99,P27,P28,P29,P30,P31_AC01,P31_AC02,P31_AC03,P31_AC04,P31_AC05,P31_AC06,P31_AC97,P31_AC98,P31_AC99,P32,P33_A,P33_B,P33_CC01,P33_CC02,P33_CC03,P33_CC04,P33_CC05,P33_CC06,P33_CC97,P33_CC98,P33_CC99,P33_DC01,P33_DC97,P33_DC98,P33_DC99,P34,P35,P36,P37,P38,P39,P40_1S01,P40_1S02,P40_1S03,P40_1S04,P40_1S05,P40_1S06,P40_1S07,P40_1S08,P40_1S09,P40_1S10,P40_2,P41_A,P41_B,P42,P43,P44,P44_1,P44_2,P45_01,p45_02,P45_03,P45_04,P45_05,P45_06,P45_07,P45_08,P45_09,P45_10,P45_11,P45_12,P46,P47,P48,P49_1C01,P49_1C02,P49_1C03,P49_1C04,P49_1C05,P49_1C06,P49_1C07,P49_1C97,P49_1C98,P49_1C99,P50,P51C01,P51C02,P51C03,P51C04,P51C05,P51C06,P51C07,P51C08,P51C09,P51C10,P51C11,P51C12,P51C97,P51C98,P51C99,P52C01,P52C02,P52C03,P52C04,P52C05,P52C06,P52C07,P52C08,P52C09,P52C10,P52C11,P52C12,P52C97,P52C98,P52C99,P53,P54,P55,P56,P57,P58,P59,P60C1,P60C2,P60C3,P60C4,P60C9,P61,P62_AC01,P62_AC02,P62_AC03,P62_AC04,P62_AC05,P62_AC06,P62_AC07,P62_AC08,P62_AC09,P62_AC10,P62_AC11,P62_AC12,P62_AC13,P62_AC95,P62_AC96,P62_AC97,P62_AC98,P62_AC99,P62_BC01,P62_BC02,P62_BC03,P62_BC04,P62_BC05,P62_BC06,P62_BC07,P62_BC08,P62_BC09,P62_BC10,P62_BC11,P62_BC12,P62_BC13,P62_BC95,P62_BC97,P62_BC99,P62_CC01,P62_CC02,P62_CC03,P62_CC04,P62_CC05,P62_CC06,P62_CC07,P62_CC08,P62_CC09,P62_CC10,P62_CC11,P62_CC12,P62_CC13,P62_CC95,P62_CC97,P62_CC99,P63,P64,P65,P66,P67_01,P67_02,P67_03,P67_04,P67_05,P67_06,P67_07,P67_08,P67_09,P67_10,P67_11,P68,P68_A,P69,P70,P71,P72C01,P72C02,P72C03,P72C04,P72C05,P72C97,P72C98,P72C99,P73,P74C01,P74C02,P74C03,P74C04,P74C05,P74C97,P74C98,P74C99,P75C1,P75C2,P75C3,P75C4,P75C5,P75C9,P75_B,P75_CC1,P75_CC2,P75_CC3,P75_CC4,P75_CC9,P75_D,P76,P77,SEXO,EDAD,E_CIVIL,CAB_FAM,es_entrev_f,EST_CF,SLE,CE,O_X,sit_laboral,cuenta_cf,OCUP_X,STATUS,D09,D09_A,D10,D10_A,D10_B,D11,D12,peso
2738.0,3.0,Madrid,Madrid,Mas de 1 Millón,De 35 a 44,Bastante feliz,Malo,Nada,No trabaja,Bastante satisfecho/a,Bastante satisfecho/a,Sí,14.0,Muy feliz,Si,"Sí, matrimonio religioso",Primera vez,Bien,Muy bien,Muy bien,Bien,Muy bien,7.0,7.0,,,,No,,Si,14.0,6.0,8.0,6.0,9.0,9.0,4.0,4.0,20.0,Sólo con hombres,No,,Muy,No lo recuerdo,No lo recuerdo,,,,,,,,,,,,,,,,20.0,20.0,3.0,"Sí, siempre",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No tengo relaciones con desconocidos (esporádicas),,,,,,,,,,,,,,,,No,Bien,Ni bien ni mal,No,Sí,No nunca,,,,,,,,,,,,Poco,Poco,Poco,Poco,Habla con total naturalidad,Habla con total naturalidad,"Depende, según los momentos",Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,Bastante en desacuerdo,Muy en desacuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy de acuerdo,"No, nunca",Una pareja puede funcionar bien y ser feliz aunque alguno de,No llegar a enterarse,,,,,,,,,,,"No, nunca",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,A los hombres,Poco,Bastante,Dos días al mes,Diferente según la época del año,Depende,1.0,1.0,0.0,0.0,0.0,"No, nunca",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,No,,,Bastante de acuerdo,Bastante en desacuerdo,Muy de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante en desacuerdo,Bastante de acuerdo,Bastante en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,No,No,No,No,No,,,,,,,,,No,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,Sí,No,Mujer,38.0,Casado,Ama de casa,Segundo grado primer ciclo,Segundo grado segundo ciclo,Sus labores,,No activos/nc,Trabaja,Por cuenta ajena,Obrero Especializado,Media Media,Nacionalidad española,,Católico,,,Acompañado,Sincero en general pero en algunas preguntas parecía poco si,0.9827
2738.0,6.0,Granada,Andalucía,De 100.001 a 500.000,De 55 a 64,Bastante feliz,Bastante bueno,Bastante,Bastante,Bastante satisfecho/a,Bastante satisfecho/a,Sí,38.0,Bastante feliz,Si,"Sí, matrimonio religioso",Primera vez,Bien,Muy bien,Bien,Bien,Bien,8.0,8.0,,,,No,,Si,8.0,6.0,6.0,0.0,10.0,10.0,8.0,5.0,24.0,Sólo con hombres,No,,Regular,No utilizamos ninguna protección,No utilizamos ninguna protección,,,,,,,,,,,,,,,,16.0,16.0,1.0,"A veces sí, a veces no",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"No, nunca",No sabe,No sabe,,,,,,,,,,,,,,No,Bien,Mal,No,No,No nunca,,,,,,,,,,,,Bastante,Bastante,Bastante,Bastante,Habla con total naturalidad,Habla con total naturalidad,Le resulta incómodo o difícil,Muy de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante en desacuerdo,Bastante en desacuerdo,Muy de acuerdo,Bastante de acuerdo,Muy en desacuerdo,No sabe,"No, nunca",La total fidelidad sexual es imprescindible para que una par,Saberlo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"No, nunca",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,A los dos igual,"Antes (de joven) me consideraba atractiva, ahora ya no",Bastante,Tres cuatro días a la semana,Igual durante todo el año,Prefiero que tome la iniciativa la otra persona,0.0,1.0,0.0,0.0,0.0,"No, nunca",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,,,Ni de acuerdo ni en desacuerdo,Muy en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Bastante de acuerdo,Muy de acuerdo,Muy de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,No,No,No,No,No,,,,,,,,,No,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,No,,Mujer,61.0,Casado,Ama de casa,Primer grado (EGB 1),Primer grado (EGB 1),Sus labores,,No activos/nc,Trabaja,Por cuenta ajena,Capataces,Media Baja,Nacionalidad española,,Católico,,,Siempre sólo,Totalmente sincero,0.9635
2738.0,17.0,Granada,Andalucía,De 100.001 a 500.000,De 45 a 54,Bastante feliz,Bastante bueno,Bastante,Bastante,Bastante satisfecho/a,Muy satisfecho/a,Sí,24.0,Muy feliz,Si,"Sí, matrimonio civil",Ya ha vivido en pareja antes,Muy bien,Muy bien,Muy bien,Bien,Muy bien,7.0,7.0,,,,No,,Si,10.0,1.0,8.0,0.0,7.0,7.0,8.0,1.0,17.0,Sólo con mujeres,No,,Poco,"Sí, lo utilicé yo","Sí, lo utilicé yo",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,16.0,30.0,"Sí, siempre",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"A veces sí, a veces no","Sí, la mayor parte de las veces","Sí, la mayor parte de las veces",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sí,Muy bien,Bien,Sí,No,No nunca,,,,,,,,,,,,Bastante,Bastante,Bastante,Bastante,Habla con total naturalidad,Habla con total naturalidad,Habla con total naturalidad,Bastante de acuerdo,Muy de acuerdo,Bastante de acuerdo,Bastante en desacuerdo,Muy de acuerdo,Muy de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Muy de acuerdo,Muy en desacuerdo,Bastante de acuerdo,"Sí, más de una vez",La total fidelidad sexual es imprescindible para que una par,No llegar a enterarse,,,,,,,,,,,"Sí, alguna vez",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,A los hombres,"Antes (de joven) me consideraba atractiva, ahora ya no",Bastante,Tres cuatro días a la semana,Igual durante todo el año,Prefiero tomar la iniciativa,1.0,1.0,1.0,1.0,0.0,"Sí, alguna vez aislada",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,,,Ni de acuerdo ni en desacuerdo,Muy en desacuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante en desacuerdo,Muy de acuerdo,Bastante de acuerdo,Bastante en desacuerdo,Bastante de acuerdo,Bastante de acuerdo,Muy de acuerdo,Si,Si,No,No,No,,,,,,,,,No,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,Sí,Sí,Hombre,49.0,Casado,Cabeza de familia,Segundo grado segundo ciclo,Segundo grado segundo ciclo,Jubilado,Por cuenta ajena,Obrero Especializado,Jubilado,Por cuenta ajena,Obrero Especializado,Media Media,Nacionalidad española,,Ateo,,,Siempre sólo,Totalmente sincero,0.9338
2738.0,24.0,Jaén,Andalucía,De 100.001 a 500.000,De 35 a 44,Muy feliz,Muy bueno,Mucho,Mucho,Muy satisfecho/a,Muy satisfecho/a,Sí,17.0,Muy feliz,Si,"Sí, matrimonio religioso",Primera vez,Bien,Bien,Bien,Bien,Muy bien,9.0,9.0,,,,No,,Si,13.0,0.0,7.0,0.0,10.0,10.0,0.0,0.0,19.0,Sólo con mujeres,No,,Bastante,"Sí, lo utilicé yo","Sí, lo utilicé yo",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,19.0,3.0,"No, nunca",,,,,,,,,,No tengo relaciones con desconocidos (esporádicas),,,,,,,,,,,,,,,,No,Bien,Ni bien ni mal,Sí,No,No nunca,,,,,,,,,,,,Poco,Poco,Regular,Poco,Habla con total naturalidad,Le resulta incómodo o difícil,"Depende, según los momentos",Bastante de acuerdo,Muy de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Ni de acuerdo ni en desacuerdo,Bastante de acuerdo,Bastante de acuerdo,Muy de acuerdo,Muy en desacuerdo,Bastante de acuerdo,"No, nunca",La total fidelidad sexual es imprescindible para que una par,Saberlo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"No, nunca",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,A los dos igual,Regular,Muy,Tres cuatro días a la semana,Diferente según la época del año,Prefiero que tome la iniciativa la otra persona,1.0,1.0,0.0,0.0,0.0,"No, nunca",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,No,,,Bastante de acuerdo,Bastante en desacuerdo,Muy de acuerdo,Bastante de acuerdo,Muy de acuerdo,Bastante en desacuerdo,Bastante de acuerdo,Bastante de acuerdo,Muy de acuerdo,Muy de acuerdo,Bastante de acuerdo,Si,No,No,No,No,,,,,,,,,No,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Sí,No,Hombre,40.0,Casado,Cabeza de familia,Segundo grado segundo ciclo,Segundo grado segundo ciclo,Trabaja,Por cuenta ajena,Obrero Especializado,Trabaja,Por cuenta ajena,Obrero Especializado,Media Media,Nacionalidad española,,Católico,,,Siempre sólo,Totalmente sincero,0.961
2738.0,26.0,Sevilla,Andalucía,De 100.001 a 500.000,De 25 a 34,Bastante feliz,"Regular, ni bueno ni malo",Poco,Nada,Bastante satisfecho/a,Bastante satisfecho/a,Sí,16.0,Bastante feliz,Si,"Sí, matrimonio religioso",Primera vez,Bien,Bien,Muy bien,Regular,Bien,10.0,7.0,,,,No,,Si,13.0,4.0,9.0,2.0,9.0,8.0,7.0,7.0,16.0,Sólo con mujeres,No,,Poco,No utilizamos ninguna protección,No utilizamos ninguna protección,,,,,,,,,,,,,,,,16.0,18.0,3.0,"No, nunca",,,,,,,,,,No tengo relaciones con desconocidos (esporádicas),,,,,,,,,,,,,,,,Sí,Muy bien,Bien,Sí,Sí,No nunca,,,,,,,,,,,,Muy informado/a,Bastante,Bastante,Bastante,Habla con total naturalidad,Habla con total naturalidad,Le resulta incómodo o difícil,Muy de acuerdo,Muy de acuerdo,Bastante de acuerdo,Muy de acuerdo,Bastante de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy en desacuerdo,Bastante de acuerdo,"Sí, una vez",La total fidelidad sexual es imprescindible para que una par,Saberlo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Sí, alguna vez",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,A los hombres,Regular,Bastante,Tres cuatro días a la semana,Diferente según la época del año,Prefiero que tome la iniciativa la otra persona,1.0,1.0,0.0,0.0,0.0,"No, nunca",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,No,,,Bastante en desacuerdo,Muy en desacuerdo,Muy de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Muy de acuerdo,Bastante de acuerdo,Muy de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Si,Si,No,No,No,,,,,,,,,Sí,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,Sí,No,Hombre,34.0,Casado,Cabeza de familia,Segundo grado segundo ciclo,Segundo grado segundo ciclo,Trabaja,Por cuenta ajena,Obrero no especializ.,Trabaja,Por cuenta ajena,Obrero no especializ.,Media Baja,Nacionalidad española,,Ateo,,,Siempre sólo,Sincero en general pero en algunas preguntas parecía poco si,1.0036
2738.0,32.0,Madrid,Madrid,Mas de 1 Millón,De 45 a 54,Poco feliz,Malo,Bastante,Poco,Bastante satisfecho/a,Poco satisfecho/a,Sí,17.0,Poco feliz,Si,"Sí, matrimonio religioso",Primera vez,Regular,Bien,Regular,Bien,Regular,8.0,8.0,,,,No,,Si,12.0,0.0,4.0,3.0,8.0,8.0,2.0,5.0,18.0,Sólo con hombres,No,,Nada,No utilizamos ninguna protección,No utilizamos ninguna protección,,,,,,,,,,,,,,,,18.0,18.0,5.0,"Sí, la mayor parte de las veces",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No, nunca","A veces sí, a veces no",La mayor parte de las veces no,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sí,Muy bien,Muy bien,Sí,Sí,No nunca,,,,,,,,,,,,Poco,Bastante,Bastante,Poco,Le resulta incómodo o difícil,"Depende, según los momentos","Depende, según los momentos",Bastante en desacuerdo,Bastante en desacuerdo,Bastante en desacuerdo,Bastante en desacuerdo,Bastante en desacuerdo,Bastante de acuerdo,Bastante en desacuerdo,Bastante en desacuerdo,Muy de acuerdo,Bastante de acuerdo,Bastante en desacuerdo,Bastante en desacuerdo,"No, nunca",Una pareja puede funcionar bien y ser feliz aunque alguno de,No llegar a enterarse,,,,,,,,,,,"Sí, alguna vez",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,A los hombres,Regular,Bastante,Dos días al mes,Igual durante todo el año,Prefiero que tome la iniciativa la otra persona,0.0,1.0,0.0,0.0,0.0,"No, nunca",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,No,,,Bastante en desacuerdo,Bastante en desacuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante en desacuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Si,No,No,No,No,,,,,,,,,No,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,Sí,No,Mujer,46.0,Casado,Ama de casa,Tercer grado universitario,Tercer grado universitario,Trabaja,Por cuenta ajena,Mando Intermedio,Trabaja,Por cuenta ajena,Mando Intermedio,Media Alta,Nacionalidad española,,No creyente,,,Acompañado,Sincero en general pero en algunas preguntas parecía poco si,0.926
2738.0,37.0,Madrid,Madrid,Mas de 1 Millón,De 25 a 34,Muy feliz,Muy bueno,Regular,Bastante,Muy satisfecho/a,Muy satisfecho/a,Sí,4.0,Muy feliz,Si,No,Ya ha vivido en pareja antes,Muy bien,Muy bien,Muy bien,Regular,Muy bien,8.0,8.0,,,,No,,Si,7.0,5.0,4.0,0.0,9.0,3.0,4.0,2.0,11.0,Sólo con mujeres,No,,Bastante,No utilizamos ninguna protección,No utilizamos ninguna protección,,,,,,,,,,,,,,,,16.0,15.0,100.0,"Sí, siempre",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No, nunca","No, nunca","No, nunca",,,,,,,,,,,,,,No,Ni bien ni mal,Bien,No,No,No nunca,,,,,,,,,,,,Muy informado/a,Muy informado/a,Poco,Poco,Habla con total naturalidad,Habla con total naturalidad,"Depende, según los momentos",Bastante de acuerdo,Muy de acuerdo,Muy en desacuerdo,Muy en desacuerdo,Bastante en desacuerdo,Bastante en desacuerdo,Bastante en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Ni de acuerdo ni en desacuerdo,Muy de acuerdo,"Sí, más de una vez",La total fidelidad sexual es imprescindible para que una par,Saberlo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sí, alguna vez",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,A las mujeres,Muy,Muy,Tres cuatro días a la semana,Igual durante todo el año,Prefiero tomar la iniciativa,1.0,0.0,0.0,0.0,0.0,"No, nunca",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,,,Ni de acuerdo ni en desacuerdo,Bastante en desacuerdo,Bastante en desacuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,No,No,No,No,No,,,,,,,,,Sí,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,Sí,No,Hombre,28.0,Soltero,Cabeza de familia,Segundo grado segundo ciclo,Segundo grado segundo ciclo,Esta parado,Por cuenta ajena,Mando Intermedio,Esta parado,Por cuenta ajena,Mando Intermedio,Media Alta,Sólo otra nacionalidad,Peruano,Católico,,,Siempre sólo,Totalmente sincero,0.8878
2738.0,42.0,Sevilla,Andalucía,De 500.001 a 1 Millón,De 55 a 64,"Regular, ni feliz ni infeliz",Bastante bueno,Mucho,Bastante,"Regular, ni satisfecho/a ni insatisfecho/a",Poco satisfecho/a,Sí,32.0,Bastante feliz,Si,"Sí, matrimonio religioso",Primera vez,Bien,Bien,Bien,Bien,Bien,6.0,6.0,,,,No,,Si,9.0,0.0,5.0,0.0,10.0,9.0,1.0,0.0,16.0,Sólo con mujeres,No,,Bastante,No utilizamos ninguna protección,No utilizamos ninguna protección,,,,,,,,,,,,,,,,17.0,17.0,5.0,"No, nunca",,,,,,,,,,No tengo relaciones con desconocidos (esporádicas),,,,,,,,,,,,,,,,Sí,Mal,Mal,Sí,No,No nunca,,,,,,,,,,,,Bastante,Bastante,Bastante,Poco,Habla con total naturalidad,Le resulta incómodo o difícil,Le resulta incómodo o difícil,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Muy en desacuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante en desacuerdo,Bastante de acuerdo,Bastante de acuerdo,"No, nunca",La total fidelidad sexual es imprescindible para que una par,No llegar a enterarse,,,,,,,,,,,"Sí, alguna vez",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sí,A los hombres,Bastante,Bastante,Dos días al mes,Igual durante todo el año,Prefiero tomar la iniciativa,0.0,1.0,0.0,0.0,0.0,"Sí, alguna vez aislada",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,,,,Bastante de acuerdo,Bastante en desacuerdo,Bastante en desacuerdo,Bastante de acuerdo,Bastante en desacuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante en desacuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,No,No,No,No,No,,,,,,,,,No,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,Sí,No,Hombre,61.0,Casado,Cabeza de familia,Primer grado (EGB 1),Primer grado (EGB 1),Jubilado,Por cuenta ajena,Obrero Especializado,Jubilado,Por cuenta ajena,Obrero Especializado,Media Baja,Nacionalidad española,,Católico,,,Siempre sólo,Totalmente sincero,1.1547
